x_Timestamp,t_kWh
2021-03-17 11:00:00,6.839
2021-03-17 12:00:00,6.538
2021-03-17 13:00:00,5.153
2021-03-17 14:00:00,8.154
2021-03-17 15:00:00,5.888
2021-03-17 16:00:00,5.276
2021-03-17 17:00:00,4.241
2021-03-17 18:00:00,6.572
2021-03-17 19:00:00,7.114
2021-03-17 20:00:00,7.42
2021-03-17 21:00:00,7.486
2021-03-17 22:00:00,7.138
2021-03-17 23:00:00,6.586
2021-03-18 00:00:00,6.373
2021-03-18 01:00:00,5.509
2021-03-18 02:00:00,5.3790000000000004
2021-03-18 03:00:00,5.357
2021-03-18 04:00:00,5.1129999999999995
2021-03-18 05:00:00,5.301
2021-03-18 06:00:00,5.097
2021-03-18 07:00:00,5.648
2021-03-18 08:00:00,9.725999999999999
2021-03-18 09:00:00,8.775
2021-03-18 10:00:00,5.837
2021-03-18 11:00:00,5.105
2021-03-18 12:00:00,5.507
2021-03-18 13:00:00,4.595
2021-03-18 14:00:00,8.001
2021-03-18 15:00:00,5.092
2021-03-18 16:00:00,5.844
2021-03-18 17:00:00,5.982
2021-03-18 18:00:00,6.187
2021-03-18 19:00:00,9.01
2021-03-18 20:00:00,9.586
2021-03-18 21:00:00,8.929
2021-03-18 22:00:00,8.196
2021-03-18 23:00:00,7.537
2021-03-19 00:00:00,8.219
2021-03-19 01:00:00,7.8709999999999996
2021-03-19 02:00:00,7.6290000000000004
2021-03-19 03:00:00,7.63
2021-03-19 04:00:00,7.314
2021-03-19 05:00:00,7.228
2021-03-19 06:00:00,6.293
2021-03-19 07:00:00,8.058
2021-03-19 08:00:00,9.387
2021-03-19 09:00:00,8.984
2021-03-19 10:00:00,6.154
2021-03-19 11:00:00,7.763
2021-03-19 12:00:00,7.177
2021-03-19 13:00:00,6.921
2021-03-19 14:00:00,7.753
2021-03-19 15:00:00,6.173
2021-03-19 16:00:00,5.744
2021-03-19 17:00:00,4.005
2021-03-19 18:00:00,6.625
2021-03-19 19:00:00,7.43
2021-03-19 20:00:00,7.836
2021-03-19 21:00:00,8.228
2021-03-19 22:00:00,6.905
2021-03-19 23:00:00,6.906
2021-03-20 00:00:00,8.011
2021-03-20 01:00:00,7.59
2021-03-20 02:00:00,7.4190000000000005
2021-03-20 03:00:00,7.485
2021-03-20 04:00:00,7.544
2021-03-20 05:00:00,7.898
2021-03-20 06:00:00,6.584
2021-03-20 07:00:00,8.455
2021-03-20 08:00:00,10.557
2021-03-20 09:00:00,8.757
2021-03-20 10:00:00,5.79
2021-03-20 11:00:00,6.059
2021-03-20 12:00:00,5.753
2021-03-20 13:00:00,7.187
2021-03-20 14:00:00,7.905
2021-03-20 15:00:00,6.149
2021-03-20 16:00:00,4.707
2021-03-20 17:00:00,5.314
2021-03-20 18:00:00,6.238
2021-03-20 19:00:00,7.354
2021-03-20 20:00:00,8.613
2021-03-20 21:00:00,8.114
2021-03-20 22:00:00,8.005
2021-03-20 23:00:00,7.308
2021-03-21 00:00:00,5.479
2021-03-21 01:00:00,5.382
2021-03-21 02:00:00,5.053
2021-03-21 03:00:00,5.055
2021-03-21 04:00:00,4.821
2021-03-21 05:00:00,4.686
2021-03-21 06:00:00,4.204
2021-03-21 07:00:00,6.556
2021-03-21 08:00:00,9.74
2021-03-21 09:00:00,8.413
2021-03-21 10:00:00,5.743
2021-03-21 11:00:00,7.327
2021-03-21 12:00:00,7.306
2021-03-21 13:00:00,6.415
2021-03-21 14:00:00,5.647
2021-03-21 15:00:00,5.485
2021-03-21 16:00:00,6.085
2021-03-21 17:00:00,4.947
2021-03-21 18:00:00,6.689
2021-03-21 19:00:00,6.334
2021-03-21 20:00:00,7.115
2021-03-21 21:00:00,8.28
2021-03-21 22:00:00,6.451
2021-03-21 23:00:00,5.785
2021-03-22 00:00:00,6.1129999999999995
2021-03-22 01:00:00,5.876
2021-03-22 02:00:00,5.657
2021-03-22 03:00:00,5.45
2021-03-22 04:00:00,5.574
2021-03-22 05:00:00,6.916
2021-03-22 06:00:00,4.156
2021-03-22 07:00:00,6.485
2021-03-22 08:00:00,9.625
2021-03-22 09:00:00,7.307
2021-03-22 10:00:00,6.332
2021-03-22 11:00:00,5.199
2021-03-22 12:00:00,5.033
2021-03-22 13:00:00,6.307
2021-03-22 14:00:00,7.096
2021-03-22 15:00:00,4.577
2021-03-22 16:00:00,3.841
2021-03-22 17:00:00,7.925
2021-03-22 18:00:00,6.986
2021-03-22 19:00:00,9.358
2021-03-22 20:00:00,8.894
2021-03-22 21:00:00,9.272
2021-03-22 22:00:00,7.783
2021-03-22 23:00:00,7.623
2021-03-23 00:00:00,7.241
2021-03-23 01:00:00,7.741
2021-03-23 02:00:00,6.504
2021-03-23 03:00:00,5.976
2021-03-23 04:00:00,6.499
2021-03-23 05:00:00,6.056
2021-03-23 06:00:00,6.602
2021-03-23 07:00:00,6.344
2021-03-23 08:00:00,7.001
2021-03-23 09:00:00,7.7010000000000005
2021-03-23 10:00:00,8.389
2021-03-23 11:00:00,6.719
2021-03-23 12:00:00,7.054
2021-03-23 13:00:00,6.764
2021-03-23 14:00:00,6.808
2021-03-23 15:00:00,6.568
2021-03-23 16:00:00,5.583
2021-03-23 17:00:00,6.533
2021-03-23 18:00:00,7.342
2021-03-23 19:00:00,6.211
2021-03-23 20:00:00,8.462
2021-03-23 21:00:00,8.748
2021-03-23 22:00:00,6.862
2021-03-23 23:00:00,10.943
2021-03-24 00:00:00,9.167
2021-03-24 01:00:00,9.381
2021-03-24 02:00:00,8.752
2021-03-24 03:00:00,8.466
2021-03-24 04:00:00,8.404
2021-03-24 05:00:00,8.085
2021-03-24 06:00:00,6.677
2021-03-24 07:00:00,7.648
2021-03-24 08:00:00,9.113
2021-03-24 09:00:00,7.61
2021-03-24 10:00:00,5.634
2021-03-24 11:00:00,5.5
2021-03-24 12:00:00,5.779
2021-03-24 13:00:00,7.38
2021-03-24 14:00:00,8.332
2021-03-24 15:00:00,5.857
2021-03-24 16:00:00,5.11
2021-03-24 17:00:00,6.16
2021-03-24 18:00:00,6.888
2021-03-24 19:00:00,5.8950000000000005
2021-03-24 20:00:00,7.11
2021-03-24 21:00:00,11.503
2021-03-24 22:00:00,10.294
2021-03-24 23:00:00,7.708
2021-03-25 00:00:00,7.328
2021-03-25 01:00:00,6.699
2021-03-25 02:00:00,6.086
2021-03-25 03:00:00,5.497
2021-03-25 04:00:00,5.753
2021-03-25 05:00:00,5.953
2021-03-25 06:00:00,4.282
2021-03-25 07:00:00,6.441
2021-03-25 08:00:00,10.097
2021-03-25 09:00:00,7.925
2021-03-25 10:00:00,7.567
2021-03-25 11:00:00,4.968
2021-03-25 12:00:00,4.168
2021-03-25 13:00:00,5.843
2021-03-25 14:00:00,6.188
2021-03-25 15:00:00,6.232
2021-03-25 16:00:00,5.465
2021-03-25 17:00:00,4.748
2021-03-25 18:00:00,6.375
2021-03-25 19:00:00,6.55
2021-03-25 20:00:00,8.576
2021-03-25 21:00:00,7.866
2021-03-25 22:00:00,7.304
2021-03-25 23:00:00,6.626
2021-03-26 00:00:00,8.987
2021-03-26 01:00:00,8.555
2021-03-26 02:00:00,8.024
2021-03-26 03:00:00,8.218
2021-03-26 04:00:00,8.079
2021-03-26 05:00:00,7.873
2021-03-26 06:00:00,6.757
2021-03-26 07:00:00,7.984
2021-03-26 08:00:00,11.549
2021-03-26 09:00:00,8.51
2021-03-26 10:00:00,7.162
2021-03-26 11:00:00,6.578
2021-03-26 12:00:00,6.777
2021-03-26 13:00:00,6.192
2021-03-26 14:00:00,7.085
2021-03-26 15:00:00,5.402
2021-03-26 16:00:00,5.252
2021-03-26 17:00:00,6.423
2021-03-26 18:00:00,5.729
2021-03-26 19:00:00,8.363
2021-03-26 20:00:00,8.166
2021-03-26 21:00:00,9.009
2021-03-26 22:00:00,7.421
2021-03-26 23:00:00,7.383
2021-03-27 00:00:00,6.943
2021-03-27 01:00:00,5.973
2021-03-27 02:00:00,5.725
2021-03-27 03:00:00,5.665
2021-03-27 04:00:00,5.728
2021-03-27 05:00:00,5.234
2021-03-27 06:00:00,3.871
2021-03-27 07:00:00,5.299
2021-03-27 08:00:00,8.402
2021-03-27 09:00:00,7.86
2021-03-27 10:00:00,4.595
2021-03-27 11:00:00,7.858
2021-03-27 12:00:00,7.573
2021-03-27 13:00:00,8.094
2021-03-27 14:00:00,8.155
2021-03-27 15:00:00,4.626
2021-03-27 16:00:00,5.614
2021-03-27 17:00:00,5.862
2021-03-27 18:00:00,6.133
2021-03-27 19:00:00,8.082
2021-03-27 20:00:00,10.34
2021-03-27 21:00:00,8.323
2021-03-27 22:00:00,8.51
2021-03-27 23:00:00,7.676
2021-03-28 00:00:00,8.424
2021-03-28 01:00:00,8.534
2021-03-28 02:00:00,8.357
2021-03-28 03:00:00,8.134
2021-03-28 04:00:00,8.048
2021-03-28 05:00:00,8.652
2021-03-28 06:00:00,7.455
2021-03-28 07:00:00,7.25
2021-03-28 08:00:00,11.907
2021-03-28 09:00:00,10.172
2021-03-28 10:00:00,8.511
2021-03-28 11:00:00,6.568
2021-03-28 12:00:00,7.063
2021-03-28 13:00:00,9.497
2021-03-28 14:00:00,7.868
2021-03-28 15:00:00,6.343
2021-03-28 16:00:00,8.541
2021-03-28 17:00:00,7.656
2021-03-28 18:00:00,6.49
2021-03-28 19:00:00,8.152
2021-03-28 20:00:00,8.291
2021-03-28 21:00:00,7.66
2021-03-28 22:00:00,8.217
2021-03-28 23:00:00,8.855
2021-03-29 00:00:00,6.926
2021-03-29 01:00:00,6.136
2021-03-29 02:00:00,6.001
2021-03-29 03:00:00,6.056
2021-03-29 04:00:00,6.201
2021-03-29 05:00:00,7.089
2021-03-29 06:00:00,6.247
2021-03-29 07:00:00,6.993
2021-03-29 08:00:00,5.107
2021-03-29 09:00:00,5.432
2021-03-29 10:00:00,3.927
2021-03-29 11:00:00,5.954
2021-03-29 12:00:00,12.339
2021-03-29 13:00:00,12.126
2021-03-29 14:00:00,10.971
2021-03-29 15:00:00,7.868
2021-03-29 16:00:00,6.8790000000000004
2021-03-29 17:00:00,7.037
2021-03-29 18:00:00,6.978
2021-03-29 19:00:00,8.42
2021-03-29 20:00:00,9.916
2021-03-29 21:00:00,9.141
2021-03-29 22:00:00,9.759
2021-03-29 23:00:00,11.264
2021-03-30 00:00:00,8.679
2021-03-30 01:00:00,8.484
2021-03-30 02:00:00,8.24
2021-03-30 03:00:00,8.076
2021-03-30 04:00:00,8.087
2021-03-30 05:00:00,7.804
2021-03-30 06:00:00,6.7
2021-03-30 07:00:00,6.643
2021-03-30 08:00:00,8.036
2021-03-30 09:00:00,7.289
2021-03-30 10:00:00,8.053
2021-03-30 11:00:00,6.508
2021-03-30 12:00:00,5.623
2021-03-30 13:00:00,6.208
2021-03-30 14:00:00,7.587
2021-03-30 15:00:00,5.901
2021-03-30 16:00:00,3.586
2021-03-30 17:00:00,4.877
2021-03-30 18:00:00,7.721
2021-03-30 19:00:00,7.474
2021-03-30 20:00:00,7.132
2021-03-30 21:00:00,7.507
2021-03-30 22:00:00,7.968
2021-03-30 23:00:00,9.096
2021-03-31 00:00:00,7.929
2021-03-31 01:00:00,7.16
2021-03-31 02:00:00,7.2219999999999995
2021-03-31 03:00:00,6.72
2021-03-31 04:00:00,6.3309999999999995
2021-03-31 05:00:00,6.048
2021-03-31 06:00:00,4.437
2021-03-31 07:00:00,6.693
2021-03-31 08:00:00,10.514
2021-03-31 09:00:00,8.74
2021-03-31 10:00:00,6.295
2021-03-31 11:00:00,5.585
2021-03-31 12:00:00,6.539
2021-03-31 13:00:00,6.279
2021-03-31 14:00:00,4.072
2021-03-31 15:00:00,4.44
2021-03-31 16:00:00,4.591
2021-03-31 17:00:00,4.055
2021-03-31 18:00:00,6.344
2021-03-31 19:00:00,9.285
2021-03-31 20:00:00,9.889
2021-03-31 21:00:00,9.815
2021-03-31 22:00:00,9.181000000000001
2021-03-31 23:00:00,9.205
2021-04-01 00:00:00,8.775
2021-04-01 01:00:00,7.693
2021-04-01 02:00:00,7.532
2021-04-01 03:00:00,7.11
2021-04-01 04:00:00,6.798
2021-04-01 05:00:00,6.453
2021-04-01 06:00:00,6.3
2021-04-01 07:00:00,7.036
2021-04-01 08:00:00,7.329
2021-04-01 09:00:00,8.958
2021-04-01 10:00:00,5.48
2021-04-01 11:00:00,5.691
2021-04-01 12:00:00,5.829
2021-04-01 13:00:00,4.622
2021-04-01 14:00:00,4.408
2021-04-01 15:00:00,3.973
2021-04-01 16:00:00,2.497
2021-04-01 17:00:00,3.543
2021-04-01 18:00:00,6.669
2021-04-01 19:00:00,9.586
2021-04-01 20:00:00,11.379
2021-04-01 21:00:00,11.831
2021-04-01 22:00:00,10.574
2021-04-01 23:00:00,11.339
2021-04-02 00:00:00,9.445
2021-04-02 01:00:00,8.513
2021-04-02 02:00:00,8.339
2021-04-02 03:00:00,8.0
2021-04-02 04:00:00,7.879
2021-04-02 05:00:00,9.089
2021-04-02 06:00:00,6.494
2021-04-02 07:00:00,7.54
2021-04-02 08:00:00,9.01
2021-04-02 09:00:00,6.739
2021-04-02 10:00:00,8.23
2021-04-02 11:00:00,6.436
2021-04-02 12:00:00,6.436
2021-04-02 13:00:00,5.459
2021-04-02 14:00:00,5.63
2021-04-02 15:00:00,5.251
2021-04-02 16:00:00,7.375
2021-04-02 17:00:00,5.517
2021-04-02 18:00:00,5.827
2021-04-02 19:00:00,6.644
2021-04-02 20:00:00,7.345
2021-04-02 21:00:00,9.916
2021-04-02 22:00:00,9.831
2021-04-02 23:00:00,7.565
2021-04-03 00:00:00,7.138
2021-04-03 01:00:00,7.096
2021-04-03 02:00:00,6.67
2021-04-03 03:00:00,6.427
2021-04-03 04:00:00,6.324
2021-04-03 05:00:00,5.884
2021-04-03 06:00:00,4.125
2021-04-03 07:00:00,5.873
2021-04-03 08:00:00,10.1
2021-04-03 09:00:00,7.822
2021-04-03 10:00:00,5.433
2021-04-03 11:00:00,6.726
2021-04-03 12:00:00,5.972
2021-04-03 13:00:00,6.616
2021-04-03 14:00:00,8.008000000000001
2021-04-03 15:00:00,6.918
2021-04-03 16:00:00,6.422
2021-04-03 17:00:00,6.342
2021-04-03 18:00:00,6.632
2021-04-03 19:00:00,7.628
2021-04-03 20:00:00,8.521
2021-04-03 21:00:00,8.927
2021-04-03 22:00:00,7.907
2021-04-03 23:00:00,8.523
2021-04-04 00:00:00,6.889
2021-04-04 01:00:00,6.811
2021-04-04 02:00:00,6.616
2021-04-04 03:00:00,6.4959999999999996
2021-04-04 04:00:00,6.374
2021-04-04 05:00:00,5.931
2021-04-04 06:00:00,5.098
2021-04-04 07:00:00,5.055
2021-04-04 08:00:00,7.5120000000000005
2021-04-04 09:00:00,7.917
2021-04-04 10:00:00,7.493
2021-04-04 11:00:00,6.941
2021-04-04 12:00:00,5.839
2021-04-04 13:00:00,5.941
2021-04-04 14:00:00,7.649
2021-04-04 15:00:00,6.973
2021-04-04 16:00:00,7.075
2021-04-04 17:00:00,6.3
2021-04-04 18:00:00,6.587
2021-04-04 19:00:00,7.322
2021-04-04 20:00:00,7.795
2021-04-04 21:00:00,10.542
2021-04-04 22:00:00,9.195
2021-04-04 23:00:00,8.458
2021-04-05 00:00:00,5.971
2021-04-05 01:00:00,5.797
2021-04-05 02:00:00,5.457
2021-04-05 03:00:00,5.336
2021-04-05 04:00:00,5.263
2021-04-05 05:00:00,4.952
2021-04-05 06:00:00,4.787
2021-04-05 07:00:00,6.546
2021-04-05 08:00:00,7.456
2021-04-05 09:00:00,6.085
2021-04-05 10:00:00,5.125
2021-04-05 11:00:00,4.818
2021-04-05 12:00:00,4.965
2021-04-05 13:00:00,4.426
2021-04-05 14:00:00,6.563
2021-04-05 15:00:00,7.546
2021-04-05 16:00:00,5.118
2021-04-05 17:00:00,4.242
2021-04-05 18:00:00,5.554
2021-04-05 19:00:00,6.79
2021-04-05 20:00:00,7.976
2021-04-05 21:00:00,6.929
2021-04-05 22:00:00,7.232
2021-04-05 23:00:00,9.882
2021-04-06 00:00:00,6.503
2021-04-06 01:00:00,5.7379999999999995
2021-04-06 02:00:00,5.386
2021-04-06 03:00:00,5.357
2021-04-06 04:00:00,5.084
2021-04-06 05:00:00,4.562
2021-04-06 06:00:00,4.682
2021-04-06 07:00:00,6.233
2021-04-06 08:00:00,8.365
2021-04-06 09:00:00,6.326
2021-04-06 10:00:00,5.723
2021-04-06 11:00:00,4.522
2021-04-06 12:00:00,4.44
2021-04-06 13:00:00,6.281
2021-04-06 14:00:00,6.484
2021-04-06 15:00:00,6.35
2021-04-06 16:00:00,5.525
2021-04-06 17:00:00,5.157
2021-04-06 18:00:00,6.093
2021-04-06 19:00:00,7.939
2021-04-06 20:00:00,7.192
2021-04-06 21:00:00,7.235
2021-04-06 22:00:00,8.409
2021-04-06 23:00:00,8.807
2021-04-07 00:00:00,8.813
2021-04-07 01:00:00,8.537
2021-04-07 02:00:00,8.425
2021-04-07 03:00:00,8.182
2021-04-07 04:00:00,7.925
2021-04-07 05:00:00,5.982
2021-04-07 06:00:00,4.717
2021-04-07 07:00:00,7.928
2021-04-07 08:00:00,7.535
2021-04-07 09:00:00,8.069
2021-04-07 10:00:00,5.458
2021-04-07 11:00:00,5.443
2021-04-07 12:00:00,6.077
2021-04-07 13:00:00,6.3309999999999995
2021-04-07 14:00:00,8.676
2021-04-07 15:00:00,5.49
2021-04-07 16:00:00,5.517
2021-04-07 17:00:00,6.337
2021-04-07 18:00:00,6.743
2021-04-07 19:00:00,7.259
2021-04-07 20:00:00,9.16
2021-04-07 21:00:00,8.982
2021-04-07 22:00:00,9.468
2021-04-07 23:00:00,9.444
2021-04-08 00:00:00,8.429
2021-04-08 01:00:00,7.945
2021-04-08 02:00:00,7.654
2021-04-08 03:00:00,7.407
2021-04-08 04:00:00,7.563
2021-04-08 05:00:00,6.74
2021-04-08 06:00:00,5.51
2021-04-08 07:00:00,7.135
2021-04-08 08:00:00,8.627
2021-04-08 09:00:00,7.677
2021-04-08 10:00:00,6.473
2021-04-08 11:00:00,5.191
2021-04-08 12:00:00,5.826
2021-04-08 13:00:00,6.031
2021-04-08 14:00:00,8.36
2021-04-08 15:00:00,7.422
2021-04-08 16:00:00,9.497
2021-04-08 17:00:00,6.112
2021-04-08 18:00:00,5.953
2021-04-08 19:00:00,5.695
2021-04-08 20:00:00,6.771
2021-04-08 21:00:00,9.003
2021-04-08 22:00:00,9.778
2021-04-08 23:00:00,7.92
2021-04-09 00:00:00,7.143
2021-04-09 01:00:00,6.591
2021-04-09 02:00:00,5.866
2021-04-09 03:00:00,5.809
2021-04-09 04:00:00,5.065
2021-04-09 05:00:00,5.044
2021-04-09 06:00:00,4.864
2021-04-09 07:00:00,7.296
2021-04-09 08:00:00,7.949
2021-04-09 09:00:00,5.59
2021-04-09 10:00:00,6.016
2021-04-09 11:00:00,5.04
2021-04-09 12:00:00,4.258
2021-04-09 13:00:00,4.699
2021-04-09 14:00:00,6.871
2021-04-09 15:00:00,6.626
2021-04-09 16:00:00,6.438
2021-04-09 17:00:00,4.943
2021-04-09 18:00:00,6.164
2021-04-09 19:00:00,6.429
2021-04-09 20:00:00,7.611
2021-04-09 21:00:00,9.055
2021-04-09 22:00:00,7.845
2021-04-09 23:00:00,8.709999999999999
2021-04-10 00:00:00,9.35
2021-04-10 01:00:00,7.311
2021-04-10 02:00:00,6.903
2021-04-10 03:00:00,6.736
2021-04-10 04:00:00,8.001
2021-04-10 05:00:00,6.271
2021-04-10 06:00:00,6.716
2021-04-10 07:00:00,6.443
2021-04-10 08:00:00,10.306000000000001
2021-04-10 09:00:00,10.028
2021-04-10 10:00:00,8.175
2021-04-10 11:00:00,5.845
2021-04-10 12:00:00,5.034
2021-04-10 13:00:00,6.211
2021-04-10 14:00:00,9.017
2021-04-10 15:00:00,6.464
2021-04-10 16:00:00,6.1
2021-04-10 17:00:00,8.343
2021-04-10 18:00:00,7.646
2021-04-10 19:00:00,7.93
2021-04-10 20:00:00,8.457
2021-04-10 21:00:00,11.081
2021-04-10 22:00:00,8.897
2021-04-10 23:00:00,10.71
2021-04-11 00:00:00,8.635
2021-04-11 01:00:00,8.054
2021-04-11 02:00:00,7.17
2021-04-11 03:00:00,6.804
2021-04-11 04:00:00,6.303
2021-04-11 05:00:00,6.132
2021-04-11 06:00:00,5.375
2021-04-11 07:00:00,6.083
2021-04-11 08:00:00,9.298
2021-04-11 09:00:00,9.182
2021-04-11 10:00:00,9.102
2021-04-11 11:00:00,8.983
2021-04-11 12:00:00,7.793
2021-04-11 13:00:00,9.63
2021-04-11 14:00:00,10.084999999999999
2021-04-11 15:00:00,9.245
2021-04-11 16:00:00,8.497
2021-04-11 17:00:00,7.403
2021-04-11 18:00:00,7.283
2021-04-11 19:00:00,9.377
2021-04-11 20:00:00,9.937
2021-04-11 21:00:00,10.838
2021-04-11 22:00:00,10.166
2021-04-11 23:00:00,10.261
2021-04-12 00:00:00,10.186
2021-04-12 01:00:00,10.758
2021-04-12 02:00:00,9.928
2021-04-12 03:00:00,9.557
2021-04-12 04:00:00,8.208
2021-04-12 05:00:00,7.417
2021-04-12 06:00:00,6.526
2021-04-12 07:00:00,8.395
2021-04-12 08:00:00,11.043
2021-04-12 09:00:00,9.017
2021-04-12 10:00:00,7.555
2021-04-12 11:00:00,6.734
2021-04-12 12:00:00,4.347
2021-04-12 13:00:00,5.379
2021-04-12 14:00:00,9.906
2021-04-12 15:00:00,7.854
2021-04-12 16:00:00,8.845
2021-04-12 17:00:00,7.331
2021-04-12 18:00:00,9.818
2021-04-12 19:00:00,10.508000000000001
2021-04-12 20:00:00,10.484
2021-04-12 21:00:00,12.111
2021-04-12 22:00:00,11.064
2021-04-12 23:00:00,13.332
2021-04-13 00:00:00,11.671
2021-04-13 01:00:00,11.049
2021-04-13 02:00:00,10.091
2021-04-13 03:00:00,9.790000000000001
2021-04-13 04:00:00,9.56
2021-04-13 05:00:00,8.239
2021-04-13 06:00:00,6.654
2021-04-13 07:00:00,7.182
2021-04-13 08:00:00,9.302
2021-04-13 09:00:00,10.851
2021-04-13 10:00:00,8.99
2021-04-13 11:00:00,8.322
2021-04-13 12:00:00,5.82
2021-04-13 13:00:00,6.836
2021-04-13 14:00:00,8.321
2021-04-13 15:00:00,9.994
2021-04-13 16:00:00,10.647
2021-04-13 17:00:00,7.589
2021-04-13 18:00:00,5.671
2021-04-13 19:00:00,9.764
2021-04-13 20:00:00,10.803
2021-04-13 21:00:00,13.996
2021-04-13 22:00:00,12.357
2021-04-13 23:00:00,11.396
2021-04-14 00:00:00,11.482
2021-04-14 01:00:00,11.616
2021-04-14 02:00:00,10.628
2021-04-14 03:00:00,8.931
2021-04-14 04:00:00,8.531
2021-04-14 05:00:00,7.943
2021-04-14 06:00:00,5.392
2021-04-14 07:00:00,7.445
2021-04-14 08:00:00,12.149
2021-04-14 09:00:00,11.123
2021-04-14 10:00:00,9.145
2021-04-14 11:00:00,9.664
2021-04-14 12:00:00,6.479
2021-04-14 13:00:00,7.963
2021-04-14 14:00:00,9.463000000000001
2021-04-14 15:00:00,8.063
2021-04-14 16:00:00,9.058
2021-04-14 17:00:00,7.076
2021-04-14 18:00:00,5.83
2021-04-14 19:00:00,7.209
2021-04-14 20:00:00,11.135
2021-04-14 21:00:00,12.009
2021-04-14 22:00:00,10.937
2021-04-14 23:00:00,12.157
2021-04-15 00:00:00,11.909
2021-04-15 01:00:00,11.296
2021-04-15 02:00:00,10.334
2021-04-15 03:00:00,8.661
2021-04-15 04:00:00,8.43
2021-04-15 05:00:00,7.765
2021-04-15 06:00:00,7.486
2021-04-15 07:00:00,7.146
2021-04-15 08:00:00,10.191
2021-04-15 09:00:00,9.869
2021-04-15 10:00:00,9.238
2021-04-15 11:00:00,9.587
2021-04-15 12:00:00,8.294
2021-04-15 13:00:00,11.018
2021-04-15 14:00:00,11.679
2021-04-15 15:00:00,9.757
2021-04-15 16:00:00,5.925
2021-04-15 17:00:00,7.669
2021-04-15 18:00:00,8.754
2021-04-15 19:00:00,9.543
2021-04-15 20:00:00,13.383000000000001
2021-04-15 21:00:00,10.99
2021-04-15 22:00:00,12.667
2021-04-15 23:00:00,12.663
2021-04-16 00:00:00,12.1
2021-04-16 01:00:00,12.697
2021-04-16 02:00:00,12.889
2021-04-16 03:00:00,10.939
2021-04-16 04:00:00,8.729
2021-04-16 05:00:00,8.288
2021-04-16 06:00:00,7.411
2021-04-16 07:00:00,6.361
2021-04-16 08:00:00,12.55
2021-04-16 09:00:00,10.842
2021-04-16 10:00:00,11.133
2021-04-16 11:00:00,9.794
2021-04-16 12:00:00,11.42
2021-04-16 13:00:00,9.519
2021-04-16 14:00:00,9.544
2021-04-16 15:00:00,9.199
2021-04-16 16:00:00,8.729000000000001
2021-04-16 17:00:00,9.674
2021-04-16 18:00:00,9.486
2021-04-16 19:00:00,10.592
2021-04-16 20:00:00,13.717
2021-04-16 21:00:00,6.427
2021-04-16 22:00:00,3.807
2021-04-16 23:00:00,12.37
2021-04-17 00:00:00,14.497
2021-04-17 01:00:00,15.174
2021-04-17 02:00:00,12.262
2021-04-17 03:00:00,14.488
2021-04-17 04:00:00,13.555
2021-04-17 05:00:00,10.821
2021-04-17 06:00:00,7.256
2021-04-17 07:00:00,6.956
2021-04-17 08:00:00,9.287
2021-04-17 09:00:00,9.511
2021-04-17 10:00:00,7.987
2021-04-17 11:00:00,7.765
2021-04-17 12:00:00,7.337
2021-04-17 13:00:00,5.514
2021-04-17 14:00:00,8.741
2021-04-17 15:00:00,8.309
2021-04-17 16:00:00,9.592
2021-04-17 17:00:00,11.006
2021-04-17 18:00:00,10.698
2021-04-17 19:00:00,10.909
2021-04-17 20:00:00,14.723
2021-04-17 21:00:00,14.298
2021-04-17 22:00:00,13.462
2021-04-17 23:00:00,12.657
2021-04-18 00:00:00,12.991
2021-04-18 01:00:00,14.058
2021-04-18 02:00:00,12.722
2021-04-18 03:00:00,10.867
2021-04-18 04:00:00,10.673
2021-04-18 05:00:00,9.325
2021-04-18 06:00:00,5.393
2021-04-18 07:00:00,6.435
2021-04-18 08:00:00,10.32
2021-04-18 09:00:00,10.791
2021-04-18 10:00:00,10.419
2021-04-18 11:00:00,11.065
2021-04-18 12:00:00,10.38
2021-04-18 13:00:00,10.098
2021-04-18 14:00:00,12.584
2021-04-18 15:00:00,13.214
2021-04-18 16:00:00,11.618
2021-04-18 17:00:00,8.832
2021-04-18 18:00:00,7.187
2021-04-18 19:00:00,11.502
2021-04-18 20:00:00,12.457
2021-04-18 21:00:00,10.837
2021-04-18 22:00:00,12.207
2021-04-18 23:00:00,11.135
2021-04-19 00:00:00,11.88
2021-04-19 01:00:00,11.244
2021-04-19 02:00:00,10.32
2021-04-19 03:00:00,8.3
2021-04-19 04:00:00,7.574
2021-04-19 05:00:00,8.223
2021-04-19 06:00:00,7.636
2021-04-19 07:00:00,9.009
2021-04-19 08:00:00,10.911
2021-04-19 09:00:00,12.46
2021-04-19 10:00:00,10.033
2021-04-19 11:00:00,7.995
2021-04-19 12:00:00,9.361
2021-04-19 13:00:00,9.996
2021-04-19 14:00:00,10.862
2021-04-19 15:00:00,10.053
2021-04-19 16:00:00,6.405
2021-04-19 17:00:00,9.688
2021-04-19 18:00:00,9.703
2021-04-19 19:00:00,8.119
2021-04-19 20:00:00,13.471
2021-04-19 21:00:00,10.341
2021-04-19 22:00:00,11.343
2021-04-19 23:00:00,13.791
2021-04-20 00:00:00,14.427
2021-04-20 01:00:00,13.107
2021-04-20 02:00:00,9.852
2021-04-20 03:00:00,9.424
2021-04-20 04:00:00,9.118
2021-04-20 05:00:00,9.834
2021-04-20 06:00:00,7.568
2021-04-20 07:00:00,6.511
2021-04-20 08:00:00,10.739
2021-04-20 09:00:00,10.55
