===== HOURLY SIMULATION RESULTS =====

  load  solar_available  solar_used  battery_charge  battery_discharge  curtailed_solar      grid  soc
13.312         0.034806    0.034806               0               0.00                0 13.277194 20.0
12.854         0.007754    0.007754               0               0.00                0 12.846246 20.0
10.557         0.000000    0.000000               0               0.00                0 10.557000 20.0
13.334         0.000000    0.000000               0               0.00                0 13.334000 20.0
13.492         0.000000    0.000000               0               0.00                0 13.492000 20.0
11.989         0.000000    0.000000               0               0.00                0 11.989000 20.0
13.209         0.000000    0.000000               0               0.00                0 13.209000 20.0
11.462         0.000000    0.000000               0               0.00                0 11.462000 20.0
 6.070         0.000000    0.000000               0               0.00                0  6.070000 20.0
 9.214         0.000000    0.000000               0               0.00                0  9.214000 20.0
13.004         0.000000    0.000000               0               0.00                0 13.004000 20.0
10.569         0.000000    0.000000               0               0.00                0 10.569000 20.0
11.212         0.000000    0.000000               0               0.00                0 11.212000 20.0
12.544         0.000000    0.000000               0               0.00                0 12.544000 20.0
10.946         0.000000    0.000000               0               0.00                0 10.946000 20.0
10.500         0.001166    0.001166               0               0.00                0 10.498834 20.0
10.845         0.019691    0.019691               0               0.00                0 10.825309 20.0
10.155         0.050142    0.050142               0               0.00                0 10.104858 20.0
 9.348         0.080028    0.080028               0               0.00                0  9.267972 20.0
 6.998         0.101995    0.101995               0               0.00                0  6.896005 20.0
 5.138         0.095550    0.095550               0               0.00                0  5.042450 20.0
 6.082         0.119483    0.119483               0               0.00                0  5.962517 20.0
11.483         0.113625    0.113625               0               0.00                0 11.369375 20.0
11.651         0.079834    0.079834               0               0.00                0 11.571166 20.0
11.085         0.043122    0.043122               0               0.00                0 11.041878 20.0
11.494         0.010066    0.010066               0               0.00                0 11.483934 20.0
11.487         0.000000    0.000000               0               0.00                0 11.487000 20.0
13.393         0.000000    0.000000               0               0.00                0 13.393000 20.0
12.369         0.000000    0.000000               0               0.00                0 12.369000 20.0
13.315         0.000000    0.000000               0               0.00                0 13.315000 20.0
11.650         0.000000    0.000000               0               0.00                0 11.650000 20.0
 9.559         0.000000    0.000000               0               0.00                0  9.559000 20.0
 6.193         0.000000    0.000000               0               0.00                0  6.193000 20.0
 9.782         0.000000    0.000000               0               0.00                0  9.782000 20.0
15.968         0.000000    0.000000               0               0.00                0 15.968000 20.0
14.998         0.000000    0.000000               0               0.00                0 14.998000 20.0
15.014         0.000000    0.000000               0               0.00                0 15.014000 20.0
15.990         0.000000    0.000000               0               0.00                0 15.990000 20.0
13.304         0.000000    0.000000               0               0.00                0 13.304000 20.0
13.156         0.001045    0.001045               0               0.00                0 13.154955 20.0
13.354         0.014507    0.014507               0               0.00                0 13.339493 20.0
13.002         0.040284    0.040284               0               0.00                0 12.961716 20.0
10.616         0.063772    0.063772               0               0.00                0 10.552228 20.0
 9.029         0.087437    0.087437               0               0.00                0  8.941563 20.0
 5.399         0.079812    0.079812               0               0.00                0  5.319188 20.0
 6.319         0.070986    0.070986               0               0.00                0  6.248014 20.0
11.784         0.098215    0.098215               0               0.00                0 11.685785 20.0
13.415         0.073181    0.073181               0               0.00                0 13.341819 20.0
10.782         0.038461    0.038461               0               0.00                0 10.743539 20.0
14.044         0.007690    0.007690               0               0.00                0 14.036310 20.0
13.145         0.000000    0.000000               0               0.00                0 13.145000 20.0
12.389         0.000000    0.000000               0               0.00                0 12.389000 20.0
10.547         0.000000    0.000000               0               0.00                0 10.547000 20.0
13.581         0.000000    0.000000               0               0.00                0 13.581000 20.0
13.457         0.000000    0.000000               0               0.00                0 13.457000 20.0
14.768         0.000000    0.000000               0               0.00                0 14.768000 20.0
13.038         0.000000    0.000000               0               0.00                0 13.038000 20.0
11.324         0.000000    0.000000               0               0.00                0 11.324000 20.0
14.154         0.000000    0.000000               0               0.00                0 14.154000 20.0
11.911         0.000000    0.000000               0               0.00                0 11.911000 20.0
15.817         0.000000    0.000000               0               0.00                0 15.817000 20.0
15.354         0.000000    0.000000               0               0.00                0 15.354000 20.0
13.952         0.000000    0.000000               0               0.00                0 13.952000 20.0
13.393         0.000791    0.000791               0               0.00                0 13.392209 20.0
12.616         0.010994    0.010994               0               0.00                0 12.605006 20.0
12.606         0.025337    0.025337               0               0.00                0 12.580663 20.0
11.594         0.038094    0.038094               0               0.00                0 11.555906 20.0
11.831         0.048233    0.048233               0               0.00                0 11.782767 20.0
 8.142         0.033601    0.033601               0               0.00                0  8.108399 20.0
 8.837         0.045619    0.045619               0               0.00                0  8.791381 20.0
12.099         0.044077    0.044077               0               0.00                0 12.054923 20.0
10.210         0.033523    0.033523               0               0.00                0 10.176477 20.0
10.973         0.020269    0.020269               0               0.00                0 10.952731 20.0
13.403         0.004061    0.004061               0               0.00                0 13.398939 20.0
10.539         0.000000    0.000000               0               0.00                0 10.539000 20.0
11.492         0.000000    0.000000               0               0.00                0 11.492000 20.0
11.565         0.000000    0.000000               0               0.00                0 11.565000 20.0
13.302         0.000000    0.000000               0               0.00                0 13.302000 20.0
10.125         0.000000    0.000000               0               0.00                0 10.125000 20.0
 8.429         0.000000    0.000000               0               0.00                0  8.429000 20.0
12.563         0.000000    0.000000               0               0.00                0 12.563000 20.0
10.799         0.000000    0.000000               0               0.00                0 10.799000 20.0
12.300         0.000000    0.000000               0               0.00                0 12.300000 20.0
12.067         0.000000    0.000000               0               0.00                0 12.067000 20.0
16.000         0.000000    0.000000               0               0.00                0 16.000000 20.0
18.406         0.000000    0.000000               0               0.00                0 18.406000 20.0
13.221         0.000000    0.000000               0               0.00                0 13.221000 20.0
13.962         0.000791    0.000791               0               0.00                0 13.961209 20.0
13.574         0.013228    0.013228               0               0.00                0 13.560772 20.0
11.174         0.029795    0.029795               0               0.00                0 11.144205 20.0
10.740         0.051646    0.051646               0               0.00                0 10.688354 20.0
10.602         0.072822    0.072822               0               0.00                0 10.529178 20.0
 6.919         0.055953    0.055953               0               0.00                0  6.863047 20.0
 9.104         0.078170    0.078170               0               0.00                0  9.025830 20.0
13.002         0.070554    0.070554               0               0.00                0 12.931446 20.0
11.341         0.054078    0.054078               0               0.00                0 11.286922 20.0
10.590         0.029160    0.029160               0               0.00                0 10.560840 20.0
12.621         0.006428    0.006428               0               0.00                0 12.614572 20.0
13.537         0.000000    0.000000               0               0.00                0 13.537000 20.0
11.753         0.000000    0.000000               0               0.00                0 11.753000 20.0
12.357         0.000000    0.000000               0               0.00                0 12.357000 20.0
16.813         0.000000    0.000000               0               0.00                0 16.813000 20.0
12.305         0.000000    0.000000               0               0.00                0 12.305000 20.0
10.391         0.000000    0.000000               0               0.00                0 10.391000 20.0
 7.505         0.000000    0.000000               0               0.00                0  7.505000 20.0
10.237         0.000000    0.000000               0               0.00                0 10.237000 20.0
14.779         0.000000    0.000000               0               0.00                0 14.779000 20.0
14.964         0.000000    0.000000               0               0.00                0 14.964000 20.0
13.374         0.000000    0.000000               0               0.00                0 13.374000 20.0
15.785         0.000000    0.000000               0               0.00                0 15.785000 20.0
15.591         0.000000    0.000000               0               0.00                0 15.591000 20.0
15.436         0.000778    0.000778               0               0.00                0 15.435222 20.0
15.306         0.012908    0.012908               0               0.00                0 15.293092 20.0
12.471         0.030875    0.030875               0               0.00                0 12.440125 20.0
 9.328         0.047110    0.047110               0               0.00                0  9.280890 20.0
 8.436         0.060316    0.060316               0               0.00                0  8.375684 20.0
 5.709         0.064757    0.064757               0               0.00                0  5.644243 20.0
 7.751         0.081246    0.081246               0               0.00                0  7.669754 20.0
10.756         0.080382    0.080382               0               0.00                0 10.675618 20.0
11.685         0.064359    0.064359               0               0.00                0 11.620641 20.0
12.270         0.034806    0.034806               0               0.00                0 12.235194 20.0
12.439         0.007754    0.007754               0               0.00                0 12.431246 20.0
12.815         0.000000    0.000000               0               0.00                0 12.815000 20.0
11.135         0.000000    0.000000               0               0.00                0 11.135000 20.0
12.653         0.000000    0.000000               0               0.00                0 12.653000 20.0
12.232         0.000000    0.000000               0               0.00                0 12.232000 20.0
 6.101         0.000000    0.000000               0               0.00                0  6.101000 20.0
11.366         0.000000    0.000000               0               0.00                0 11.366000 20.0
 9.786         0.000000    0.000000               0               0.00                0  9.786000 20.0
 9.267         0.000000    0.000000               0               0.00                0  9.267000 20.0
 9.642         0.000000    0.000000               0               0.00                0  9.642000 20.0
12.213         0.000000    0.000000               0               0.00                0 12.213000 20.0
13.860         0.000000    0.000000               0               0.00                0 13.860000 20.0
16.736         0.000000    0.000000               0               0.00                0 16.736000 20.0
16.221         0.000000    0.000000               0               0.00                0 16.221000 20.0
16.087         0.001166    0.001166               0               0.00                0 16.085834 20.0
14.474         0.019691    0.019691               0               0.00                0 14.454309 20.0
12.981         0.050142    0.050142               0               0.00                0 12.930858 20.0
10.881         0.080028    0.080028               0               0.00                0 10.800972 20.0
 9.486         0.101995    0.101995               0               0.00                0  9.384005 20.0
 6.808         0.095550    0.095550               0               0.00                0  6.712450 20.0
 7.062         0.119483    0.119483               0               0.00                0  6.942517 20.0
 6.394         0.113625    0.113625               0               0.00                0  6.280375 20.0
 8.191         0.079834    0.079834               0               0.00                0  8.111166 20.0
 8.879         0.043122    0.043122               0               0.00                0  8.835878 20.0
12.293         0.010066    0.010066               0               0.00                0 12.282934 20.0
14.081         0.000000    0.000000               0               0.00                0 14.081000 20.0
14.776         0.000000    0.000000               0               0.00                0 14.776000 20.0
13.457         0.000000    0.000000               0               0.00                0 13.457000 20.0
17.194         0.000000    0.000000               0               0.00                0 17.194000 20.0
15.050         0.000000    0.000000               0               0.00                0 15.050000 20.0
11.591         0.000000    0.000000               0               0.00                0 11.591000 20.0
11.984         0.000000    0.000000               0               0.00                0 11.984000 20.0
11.927         0.000000    0.000000               0               0.00                0 11.927000 20.0
10.640         0.000000    0.000000               0               0.00                0 10.640000 20.0
12.554         0.000000    0.000000               0               0.00                0 12.554000 20.0
16.132         0.000000    0.000000               0               0.00                0 16.132000 20.0
15.034         0.000000    0.000000               0               0.00                0 15.034000 20.0
12.568         0.000000    0.000000               0               0.00                0 12.568000 20.0
14.427         0.001045    0.001045               0               0.00                0 14.425955 20.0
15.386         0.014507    0.014507               0               0.00                0 15.371493 20.0
15.209         0.040284    0.040284               0               0.00                0 15.168716 20.0
12.874         0.063772    0.063772               0               0.00                0 12.810228 20.0
11.760         0.087437    0.087437               0               0.00                0 11.672563 20.0
 7.713         0.079812    0.079812               0               0.00                0  7.633188 20.0
 9.056         0.070986    0.070986               0               0.00                0  8.985014 20.0
11.977         0.098215    0.098215               0               0.00                0 11.878785 20.0
10.255         0.073181    0.073181               0               0.00                0 10.181819 20.0
10.374         0.038461    0.038461               0               0.00                0 10.335539 20.0
15.491         0.007690    0.007690               0               0.00                0 15.483310 20.0
11.422         0.000000    0.000000               0               0.00                0 11.422000 20.0
10.820         0.000000    0.000000               0               0.00                0 10.820000 20.0
14.920         0.000000    0.000000               0               0.00                0 14.920000 20.0
15.544         0.000000    0.000000               0               0.00                0 15.544000 20.0
10.864         0.000000    0.000000               0               0.00                0 10.864000 20.0
13.073         0.000000    0.000000               0               0.00                0 13.073000 20.0
14.076         0.000000    0.000000               0               0.00                0 14.076000 20.0
11.124         0.000000    0.000000               0               0.00                0 11.124000 20.0
10.931         0.000000    0.000000               0               0.00                0 10.931000 20.0
13.486         0.000000    0.000000               0               0.00                0 13.486000 20.0
15.133         0.000000    0.000000               0               0.00                0 15.133000 20.0
16.938         0.000000    0.000000               0               0.00                0 16.938000 20.0
14.745         0.000000    0.000000               0               0.00                0 14.745000 20.0
13.318         0.000791    0.000791               0               0.00                0 13.317209 20.0
12.734         0.010994    0.010994               0               0.00                0 12.723006 20.0
12.636         0.025337    0.025337               0               0.00                0 12.610663 20.0
12.448         0.038094    0.038094               0               0.00                0 12.409906 20.0
12.194         0.048233    0.048233               0               0.00                0 12.145767 20.0
 7.666         0.033601    0.033601               0               0.00                0  7.632399 20.0
 8.959         0.045619    0.045619               0               0.00                0  8.913381 20.0
13.621         0.044077    0.044077               0               0.00                0 13.576923 20.0
10.886         0.033523    0.033523               0               0.00                0 10.852477 20.0
11.731         0.020269    0.020269               0               0.00                0 11.710731 20.0
13.121         0.004061    0.004061               0               0.00                0 13.116939 20.0
12.414         0.000000    0.000000               0               0.00                0 12.414000 20.0
14.633         0.000000    0.000000               0               0.00                0 14.633000 20.0
16.154         0.000000    0.000000               0               0.00                0 16.154000 20.0
17.995         0.000000    0.000000               0               0.00                0 17.995000 20.0
10.588         0.000000    0.000000               0               0.00                0 10.588000 20.0
10.408         0.000000    0.000000               0               0.00                0 10.408000 20.0
10.931         0.000000    0.000000               0               0.00                0 10.931000 20.0
15.504         0.000000    0.000000               0               0.00                0 15.504000 20.0
14.412         0.000000    0.000000               0               0.00                0 14.412000 20.0
11.235         0.000000    0.000000               0               0.00                0 11.235000 20.0
11.608         0.000000    0.000000               0               0.00                0 11.608000 20.0
21.279         0.000000    0.000000               0               0.00                0 21.279000 20.0
19.664         0.000000    0.000000               0               0.00                0 19.664000 20.0
16.773         0.000791    0.000791               0               0.00                0 16.772209 20.0
16.353         0.013228    0.013228               0               0.00                0 16.339772 20.0
13.949         0.029795    0.029795               0               0.00                0 13.919205 20.0
12.600         0.051646    0.051646               0               0.00                0 12.548354 20.0
10.591         0.072822    0.072822               0               0.00                0 10.518178 20.0
 6.410         0.055953    0.055953               0               0.00                0  6.354047 20.0
 8.433         0.078170    0.078170               0               0.00                0  8.354830 20.0
 8.455         0.070554    0.070554               0               0.00                0  8.384446 20.0
 9.835         0.054078    0.054078               0               0.00                0  9.780922 20.0
11.327         0.029160    0.029160               0               0.00                0 11.297840 20.0
10.610         0.006428    0.006428               0               0.00                0 10.603572 20.0
 9.799         0.000000    0.000000               0               0.00                0  9.799000 20.0
 9.979         0.000000    0.000000               0               0.00                0  9.979000 20.0
16.849         0.000000    0.000000               0               0.00                0 16.849000 20.0
17.921         0.000000    0.000000               0               0.00                0 17.921000 20.0
15.288         0.000000    0.000000               0               0.00                0 15.288000 20.0
12.710         0.000000    0.000000               0               0.00                0 12.710000 20.0
11.264         0.000000    0.000000               0               0.00                0 11.264000 20.0
 8.398         0.000000    0.000000               0               0.00                0  8.398000 20.0
 8.249         0.000000    0.000000               0               0.00                0  8.249000 20.0
 8.774         0.000000    0.000000               0               0.00                0  8.774000 20.0
16.619         0.000000    0.000000               0               0.00                0 16.619000 20.0
22.453         0.000000    0.000000               0               0.00                0 22.453000 20.0
16.271         0.000000    0.000000               0               0.00                0 16.271000 20.0
15.789         0.000778    0.000778               0               0.00                0 15.788222 20.0
12.823         0.012908    0.012908               0               0.00                0 12.810092 20.0
11.362         0.030875    0.030875               0               0.00                0 11.331125 20.0
10.610         0.047110    0.047110               0               0.00                0 10.562890 20.0
 7.529         0.060316    0.060316               0               0.00                0  7.468684 20.0
 5.720         0.064757    0.064757               0               0.00                0  5.655243 20.0
10.123         0.081246    0.081246               0               0.00                0 10.041754 20.0
10.623         0.080382    0.080382               0               0.00                0 10.542618 20.0
10.136         0.064359    0.064359               0               0.00                0 10.071641 20.0
12.410         0.034806    0.034806               0               0.00                0 12.375194 20.0
14.240         0.007754    0.007754               0               0.00                0 14.232246 20.0
13.072         0.000000    0.000000               0               0.00                0 13.072000 20.0
14.665         0.000000    0.000000               0               0.00                0 14.665000 20.0
14.722         0.000000    0.000000               0               0.00                0 14.722000 20.0
12.457         0.000000    0.000000               0               0.00                0 12.457000 20.0
10.459         0.000000    0.000000               0               0.00                0 10.459000 20.0
 8.104         0.000000    0.000000               0               0.00                0  8.104000 20.0
 8.854         0.000000    0.000000               0               0.00                0  8.854000 20.0
16.022         0.000000    0.000000               0               0.00                0 16.022000 20.0
16.273         0.000000    0.000000               0               0.00                0 16.273000 20.0
16.756         0.000000    0.000000               0               0.00                0 16.756000 20.0
16.759         0.000000    0.000000               0               0.00                0 16.759000 20.0
11.550         0.000000    0.000000               0               0.00                0 11.550000 20.0
14.390         0.000000    0.000000               0               0.00                0 14.390000 20.0
17.461         0.001166    0.001166               0               0.00                0 17.459834 20.0
13.769         0.019691    0.019691               0               0.00                0 13.749309 20.0
12.600         0.050142    0.050142               0               0.00                0 12.549858 20.0
10.347         0.080028    0.080028               0               0.00                0 10.266972 20.0
 9.199         0.101995    0.101995               0               0.00                0  9.097005 20.0
 6.829         0.095550    0.095550               0               0.00                0  6.733450 20.0
11.446         0.119483    0.119483               0               0.00                0 11.326517 20.0
11.698         0.113625    0.113625               0               0.00                0 11.584375 20.0
12.885         0.079834    0.079834               0               0.00                0 12.805166 20.0
13.847         0.043122    0.043122               0               0.00                0 13.803878 20.0
13.100         0.010066    0.010066               0               0.00                0 13.089934 20.0
12.934         0.000000    0.000000               0               0.00                0 12.934000 20.0
11.121         0.000000    0.000000               0               0.00                0 11.121000 20.0
11.377         0.000000    0.000000               0               0.00                0 11.377000 20.0
14.969         0.000000    0.000000               0               0.00                0 14.969000 20.0
12.463         0.000000    0.000000               0               0.00                0 12.463000 20.0
 9.303         0.000000    0.000000               0               0.00                0  9.303000 20.0
14.160         0.000000    0.000000               0               0.00                0 14.160000 20.0
11.863         0.000000    0.000000               0               0.00                0 11.863000 20.0
15.094         0.000000    0.000000               0               0.00                0 15.094000 20.0
12.379         0.000000    0.000000               0               0.00                0 12.379000 20.0
 9.281         0.000000    0.000000               0               0.00                0  9.281000 20.0
10.117         0.000000    0.000000               0               0.00                0 10.117000 20.0
14.497         0.000000    0.000000               0               0.00                0 14.497000 20.0
16.940         0.001045    0.001045               0               0.00                0 16.938955 20.0
15.359         0.014507    0.014507               0               0.00                0 15.344493 20.0
13.687         0.040284    0.040284               0               0.00                0 13.646716 20.0
11.060         0.063772    0.063772               0               0.00                0 10.996228 20.0
 9.494         0.087437    0.087437               0               0.00                0  9.406563 20.0
 8.582         0.079812    0.079812               0               0.00                0  8.502188 20.0
 8.224         0.070986    0.070986               0               0.00                0  8.153014 20.0
12.010         0.098215    0.098215               0               0.00                0 11.911785 20.0
 9.879         0.073181    0.073181               0               0.00                0  9.805819 20.0
 6.384         0.038461    0.038461               0               0.00                0  6.345539 20.0
 6.201         0.007690    0.007690               0               0.00                0  6.193310 20.0
10.183         0.000000    0.000000               0               0.00                0 10.183000 20.0
11.149         0.000000    0.000000               0               0.00                0 11.149000 20.0
11.434         0.000000    0.000000               0               0.00                0 11.434000 20.0
17.282         0.000000    0.000000               0               0.00                0 17.282000 20.0
13.053         0.000000    0.000000               0               0.00                0 13.053000 20.0
 7.977         0.000000    0.000000               0               0.00                0  7.977000 20.0
11.043         0.000000    0.000000               0               0.00                0 11.043000 20.0
12.552         0.000000    0.000000               0               0.00                0 12.552000 20.0
12.622         0.000000    0.000000               0               0.00                0 12.622000 20.0
13.457         0.000000    0.000000               0               0.00                0 13.457000 20.0
 9.574         0.000000    0.000000               0               0.00                0  9.574000 20.0
10.533         0.000000    0.000000               0               0.00                0 10.533000 20.0
12.943         0.000000    0.000000               0               0.00                0 12.943000 20.0
15.796         0.000791    0.000791               0               0.00                0 15.795209 20.0
16.062         0.010994    0.010994               0               0.00                0 16.051006 20.0
14.246         0.025337    0.025337               0               0.00                0 14.220663 20.0
12.551         0.038094    0.038094               0               0.00                0 12.512906 20.0
10.465         0.048233    0.048233               0               0.00                0 10.416767 20.0
 9.585         0.033601    0.033601               0               0.00                0  9.551399 20.0
 9.706         0.045619    0.045619               0               0.00                0  9.660381 20.0
11.906         0.044077    0.044077               0               0.00                0 11.861923 20.0
11.429         0.033523    0.033523               0               0.00                0 11.395477 20.0
13.776         0.020269    0.020269               0               0.00                0 13.755731 20.0
11.962         0.004061    0.004061               0               0.00                0 11.957939 20.0
 8.214         0.000000    0.000000               0               0.00                0  8.214000 20.0
 9.630         0.000000    0.000000               0               0.00                0  9.630000 20.0
12.150         0.000000    0.000000               0               0.00                0 12.150000 20.0
13.007         0.000000    0.000000               0               0.00                0 13.007000 20.0
15.317         0.000000    0.000000               0               0.00                0 15.317000 20.0
10.980         0.000000    0.000000               0               0.00                0 10.980000 20.0
10.184         0.000000    0.000000               0               0.00                0 10.184000 20.0
12.737         0.000000    0.000000               0               0.00                0 12.737000 20.0
13.527         0.000000    0.000000               0               0.00                0 13.527000 20.0
14.155         0.000000    0.000000               0               0.00                0 14.155000 20.0
10.591         0.000000    0.000000               0               0.00                0 10.591000 20.0
 9.282         0.000000    0.000000               0               0.00                0  9.282000 20.0
11.777         0.000000    0.000000               0               0.00                0 11.777000 20.0
12.886         0.000791    0.000791               0               0.00                0 12.885209 20.0
12.441         0.013228    0.013228               0               0.00                0 12.427772 20.0
12.500         0.029795    0.029795               0               0.00                0 12.470205 20.0
11.370         0.051646    0.051646               0               0.00                0 11.318354 20.0
 7.409         0.072822    0.072822               0               0.00                0  7.336178 20.0
 6.369         0.055953    0.055953               0               0.00                0  6.313047 20.0
 9.576         0.078170    0.078170               0               0.00                0  9.497830 20.0
10.520         0.070554    0.070554               0               0.00                0 10.449446 20.0
11.511         0.054078    0.054078               0               0.00                0 11.456922 20.0
10.324         0.029160    0.029160               0               0.00                0 10.294840 20.0
12.554         0.006428    0.006428               0               0.00                0 12.547572 20.0
11.741         0.000000    0.000000               0               0.00                0 11.741000 20.0
 6.316         0.000000    0.000000               0               0.00                0  6.316000 20.0
13.795         0.000000    0.000000               0               0.00                0 13.795000 20.0
15.817         0.000000    0.000000               0               0.00                0 15.817000 20.0
12.350         0.000000    0.000000               0               0.00                0 12.350000 20.0
 9.028         0.000000    0.000000               0               0.00                0  9.028000 20.0
 8.579         0.000000    0.000000               0               0.00                0  8.579000 20.0
12.196         0.000000    0.000000               0               0.00                0 12.196000 20.0
10.638         0.000000    0.000000               0               0.00                0 10.638000 20.0
 9.781         0.000000    0.000000               0               0.00                0  9.781000 20.0
10.519         0.000000    0.000000               0               0.00                0 10.519000 20.0
11.007         0.000000    0.000000               0               0.00                0 11.007000 20.0
12.828         0.000000    0.000000               0               0.00                0 12.828000 20.0
10.940         0.000778    0.000778               0               0.00                0 10.939222 20.0
10.012         0.012908    0.012908               0               0.00                0  9.999092 20.0
 9.420         0.030875    0.030875               0               0.00                0  9.389125 20.0
11.683         0.047110    0.047110               0               0.00                0 11.635890 20.0
10.736         0.060316    0.060316               0               0.00                0 10.675684 20.0
 7.665         0.064757    0.064757               0               0.00                0  7.600243 20.0
 8.357         0.081246    0.081246               0               0.00                0  8.275754 20.0
 9.810         0.080382    0.080382               0               0.00                0  9.729618 20.0
12.872         0.064359    0.064359               0               0.00                0 12.807641 20.0
11.703         0.034806    0.034806               0               0.00                0 11.668194 20.0
10.451         0.007754    0.007754               0               0.00                0 10.443246 20.0
11.372         0.000000    0.000000               0               0.00                0 11.372000 20.0
 9.533         0.000000    0.000000               0               0.00                0  9.533000 20.0
13.436         0.000000    0.000000               0               0.00                0 13.436000 20.0
14.488         0.000000    0.000000               0               0.00                0 14.488000 20.0
13.545         0.000000    0.000000               0               0.00                0 13.545000 20.0
10.539         0.000000    0.000000               0               0.00                0 10.539000 20.0
10.681         0.000000    0.000000               0               0.00                0 10.681000 20.0
11.083         0.000000    0.000000               0               0.00                0 11.083000 20.0
 9.645         0.000000    0.000000               0               0.00                0  9.645000 20.0
 8.238         0.000000    0.000000               0               0.00                0  8.238000 20.0
12.100         0.000000    0.000000               0               0.00                0 12.100000 20.0
13.850         0.000000    0.000000               0               0.00                0 13.850000 20.0
13.070         0.000000    0.000000               0               0.00                0 13.070000 20.0
11.820         0.001166    0.001166               0               0.00                0 11.818834 20.0
11.217         0.019691    0.019691               0               0.00                0 11.197309 20.0
 9.986         0.050142    0.050142               0               0.00                0  9.935858 20.0
 9.470         0.080028    0.080028               0               0.00                0  9.389972 20.0
 6.653         0.101995    0.101995               0               0.00                0  6.551005 20.0
 7.101         0.095550    0.095550               0               0.00                0  7.005450 20.0
 8.455         0.119483    0.119483               0               0.00                0  8.335517 20.0
10.752         0.113625    0.113625               0               0.00                0 10.638375 20.0
 9.214         0.079834    0.079834               0               0.00                0  9.134166 20.0
12.439         0.043122    0.043122               0               0.00                0 12.395878 20.0
10.611         0.010066    0.010066               0               0.00                0 10.600934 20.0
 9.538         0.000000    0.000000               0               0.00                0  9.538000 20.0
 9.187         0.000000    0.000000               0               0.00                0  9.187000 20.0
10.438         0.000000    0.000000               0               0.00                0 10.438000 20.0
11.520         0.000000    0.000000               0               0.00                0 11.520000 20.0
12.209         0.000000    0.000000               0               0.00                0 12.209000 20.0
10.176         0.000000    0.000000               0               0.00                0 10.176000 20.0
10.040         0.000000    0.000000               0               0.00                0 10.040000 20.0
10.636         0.000000    0.000000               0               0.00                0 10.636000 20.0
11.322         0.000000    0.000000               0               0.00                0 11.322000 20.0
10.608         0.000000    0.000000               0               0.00                0 10.608000 20.0
10.602         0.000000    0.000000               0               0.00                0 10.602000 20.0
11.230         0.000000    0.000000               0               0.00                0 11.230000 20.0
11.826         0.000000    0.000000               0               0.00                0 11.826000 20.0
12.424         0.001045    0.001045               0               0.00                0 12.422955 20.0
 9.602         0.014507    0.014507               0               0.00                0  9.587493 20.0
 9.829         0.040284    0.040284               0               0.00                0  9.788716 20.0
 9.604         0.063772    0.063772               0               0.00                0  9.540228 20.0
 9.570         0.087437    0.087437               0               0.00                0  9.482563 20.0
 6.968         0.079812    0.079812               0               0.00                0  6.888188 20.0
 7.520         0.070986    0.070986               0               0.00                0  7.449014 20.0
10.315         0.098215    0.098215               0               0.00                0 10.216785 20.0
 8.666         0.073181    0.073181               0               0.00                0  8.592819 20.0
 8.538         0.038461    0.038461               0               0.00                0  8.499539 20.0
 4.380         0.007690    0.007690               0               0.00                0  4.372310 20.0
 7.494         0.000000    0.000000               0               0.00                0  7.494000 20.0
13.259         0.000000    0.000000               0               0.00                0 13.259000 20.0
 9.869         0.000000    0.000000               0               0.00                0  9.869000 20.0
 9.748         0.000000    0.000000               0               0.00                0  9.748000 20.0
 8.895         0.000000    0.000000               0               0.00                0  8.895000 20.0
 8.315         0.000000    0.000000               0               0.00                0  8.315000 20.0
 7.779         0.000000    0.000000               0               0.00                0  7.779000 20.0
 8.372         0.000000    0.000000               0               0.00                0  8.372000 20.0
 9.047         0.000000    0.000000               0               0.00                0  9.047000 20.0
 8.505         0.000000    0.000000               0               0.00                0  8.505000 20.0
 9.457         0.000000    0.000000               0               0.00                0  9.457000 20.0
 8.906         0.000000    0.000000               0               0.00                0  8.906000 20.0
12.278         0.000000    0.000000               0               0.00                0 12.278000 20.0
12.870         0.000791    0.000791               0               0.00                0 12.869209 20.0
12.403         0.010994    0.010994               0               0.00                0 12.392006 20.0
 9.609         0.025337    0.025337               0               0.00                0  9.583663 20.0
 8.498         0.038094    0.038094               0               0.00                0  8.459906 20.0
 7.501         0.048233    0.048233               0               0.00                0  7.452767 20.0
 7.780         0.033601    0.033601               0               0.00                0  7.746399 20.0
 8.578         0.045619    0.045619               0               0.00                0  8.532381 20.0
 9.047         0.044077    0.044077               0               0.00                0  9.002923 20.0
 6.685         0.033523    0.033523               0               0.00                0  6.651477 20.0
 8.749         0.020269    0.020269               0               0.00                0  8.728731 20.0
 6.037         0.004061    0.004061               0               0.00                0  6.032939 20.0
 7.398         0.000000    0.000000               0               0.00                0  7.398000 20.0
11.925         0.000000    0.000000               0               0.00                0 11.925000 20.0
13.056         0.000000    0.000000               0               0.00                0 13.056000 20.0
